label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
D,0.0,0.0,0.0,-0.3742996143550697,-0.21386964451941012,0.023531996725942906,-0.5899512516121027,-0.441866543292217,-0.03020290440920437,-0.7413491937409816,-0.565421351581862,-0.11461279024178424,-0.8710765145094258,-0.6861012683621045,-0.20490595922114285,-0.3245256451621202,-1.0244092659574362,-0.07186967747575423,-0.40081873208485513,-1.4809549537269813,-0.19957074440526906,-0.44942031895898626,-1.7637723172551574,-0.29286602144546137,-0.4963835039081505,-2.0068577244283583,-0.3619875811436023,-0.20377830930180044,-0.9655443660719543,-0.16185943841743589,-0.5768154126731063,-1.187565450489065,-0.3327664072215422,-0.7934395405904828,-0.9518963786825458,-0.3842743774122175,-0.8758391402609937,-0.7461574752204616,-0.3975661377587787,-0.1501243129108567,-0.8197954331790284,-0.2557141164036382,-0.5234530925128129,-0.9867321721957651,-0.4044102980379622,-0.7369486202773378,-0.7861814626433509,-0.39639650542875293,-0.8162590067312528,-0.6013838716859876,-0.36359561491276243,-0.1488511568091859,-0.6244861431258188,-0.35007805978748613,-0.4316782192225662,-0.7515415392996194,-0.4695426293702468,-0.6468496433829081,-0.6921746629652811,-0.480802975952671,-0.7710306211636573,-0.6009528626898442,-0.4640328346206991
D,0.0,0.0,0.0,-0.3613806639278756,-0.21087872414589023,0.018679642490559572,-0.5789655062488491,-0.44346515726210567,-0.03741107056384132,-0.7281763436983767,-0.5660680292222601,-0.12114586938544461,-0.8539588587761289,-0.6701288219179743,-0.21053296322403695,-0.3178594447287947,-1.030610291927622,-0.08288176699305635,-0.37871618844385746,-1.4880959843866541,-0.20845640916508573,-0.4264150392313379,-1.7662850954550011,-0.29876895017291116,-0.47128411508031276,-2.0028807656622027,-0.36528264544489664,-0.19473784297841082,-0.9659752988579701,-0.17020251028810077,-0.5512677644419565,-1.1923645342011329,-0.3425239305961235,-0.7669746928150054,-0.9623051863304299,-0.39400304516612694,-0.8458369189043452,-0.7541401593626923,-0.40519544032258076,-0.13632013357193284,-0.8106114058822846,-0.2601104140327237,-0.49644683070838913,-0.9803042458910053,-0.40996125567301056,-0.7142131467110414,-0.7873085035453373,-0.40080369548105516,-0.7953193871292984,-0.608825751039864,-0.3651180462464886,-0.13058164147560722,-0.6065149394484498,-0.34992806264753495,-0.40907624491928973,-0.7468377705192362,-0.46638202471582973,-0.6160246741935085,-0.689229569196025,-0.4711211561947901,-0.7296221774518282,-0.6019311524772456,-0.44851180095918747
D,0.0,0.0,0.0,-0.3547818522027006,-0.20557660376225814,0.019705578293583218,-0.5630019160726335,-0.43902692332046783,-0.03690288474306558,-0.7126172424628803,-0.5511911036999476,-0.12390603373072816,-0.842973918155428,-0.62421500465132,-0.2173372011276074,-0.3071073647872275,-1.0296580924619858,-0.0756164663318456,-0.3791623989537639,-1.5106304695400095,-0.20213579830355954,-0.4289980409032013,-1.7895950676769312,-0.29057632207533685,-0.47335384040780504,-2.029195847209303,-0.3553856902471147,-0.18951346391469173,-0.9678532338583008,-0.16536252509285285,-0.5628052110543359,-1.222174144997326,-0.3429846150543479,-0.7813746304813218,-0.9835475517965592,-0.3935503352447745,-0.860002733059769,-0.7701237890651719,-0.40163504153017116,-0.1362442318441774,-0.8137258678987025,-0.25898906023307805,-0.5000924831354311,-1.0226745914638196,-0.41356778973601455,-0.7160202156369986,-0.819185614277965,-0.4059262903555772,-0.7981472796557045,-0.6309233077633104,-0.36940021352791585,-0.1323288089979917,-0.6134430406565182,-0.3530981669243522,-0.3874712945824306,-0.767452667314299,-0.4759507648613249,-0.5968720614107508,-0.7239307363187525,-0.48943197402550975,-0.7243883355530253,-0.6458208758077432,-0.47271024473492024
D,0.0,0.0,0.0,-0.35046110527042096,-0.2143186509993754,0.022259617696518675,-0.559553244611405,-0.45548879093367445,-0.037543497668384315,-0.7086282993147709,-0.5792177560141141,-0.1268218651277009,-0.8369980583448035,-0.6707627556672412,-0.22350390311029344,-0.2949786168586536,-1.0277028536449275,-0.0894316712832299,-0.3660211678063851,-1.5017669306437165,-0.21643271544819545,-0.4145015931435068,-1.7740582436537966,-0.3022248580635112,-0.4585177549577828,-2.008150980680927,-0.3652379237150949,-0.1736011395339746,-0.9682828983136154,-0.1796966142861084,-0.5475424217899888,-1.2253342557423013,-0.3583333832211886,-0.7716019192657869,-0.9981365689519668,-0.4064233106782993,-0.8555193139890667,-0.7877365208027871,-0.4136896162799212,-0.11698610829203358,-0.807063342075175,-0.2724848667319619,-0.48446912502809175,-1.014029896713096,-0.4274541862152113,-0.7092533753904826,-0.8271570692780096,-0.4191585370516906,-0.8011465452124582,-0.6488238430143828,-0.38335884188761865,-0.1124578000892993,-0.5963512216676298,-0.3644688926657247,-0.3552809914339567,-0.7703089154012744,-0.48830999415840537,-0.5602949984493862,-0.7485036814620742,-0.5029546835514541,-0.691059679172631,-0.6874090159741142,-0.48822545518095256
D,0.0,0.0,0.0,-0.3319570453735165,-0.20719332268310303,0.014425389586417278,-0.5358757722742774,-0.45515930535836985,-0.038074913893538766,-0.685886118240407,-0.5955814864501968,-0.11830052481542626,-0.8168109279599701,-0.6858499399867211,-0.20443836682193858,-0.28261616896673425,-1.0318316245487191,-0.07439389460873319,-0.3576102101794342,-1.4975801424226436,-0.19555962039651587,-0.40771407667997744,-1.7689892856185712,-0.277507829298894,-0.44531580550132227,-2.0025963281265855,-0.3360263865477731,-0.17462825612811136,-0.9721702055423767,-0.15617318469362101,-0.5312259390281047,-1.2284443154559237,-0.32494517297327796,-0.760811281623974,-1.0220528281069174,-0.3725788590452699,-0.8522440487671024,-0.8178894341700114,-0.3790752906566622,-0.1298504779234087,-0.8244073176305443,-0.2419440986183788,-0.48239550067492964,-1.0132522359859317,-0.3858710045525525,-0.7034825482887852,-0.8379767137934778,-0.3815139310691796,-0.798594829361279,-0.6676096065962981,-0.3496297578015078,-0.1309893971788678,-0.6310090413721466,-0.32880604199483826,-0.37765968816603646,-0.7623541913789261,-0.43784106597239514,-0.5709229917087597,-0.731898827219966,-0.4499549831601176,-0.691074103010158,-0.6654769449238888,-0.43467317864503535
D,0.0,0.0,0.0,-0.33881052711766585,-0.2250709089800259,0.027227211518998477,-0.5358378279485885,-0.4716563599314462,-0.025773614779980913,-0.6812169595279718,-0.6054157667126056,-0.1106677341394475,-0.8146990678691445,-0.7030750289399723,-0.20147679621633316,-0.26337285540347,-1.0410210574389172,-0.05805983013069998,-0.32021960360243445,-1.4790051393710129,-0.16910609415968875,-0.365540915288791,-1.7429537213184614,-0.2450864489177686,-0.4046014848102401,-1.9689259354287019,-0.30242676221182996,-0.15580264475406844,-0.9763522439455183,-0.14987271809835376,-0.5148006346231685,-1.2263721741005904,-0.3056419359511661,-0.7400660273923205,-1.023885808733185,-0.3487816098289516,-0.8273878855058419,-0.8322774715172722,-0.35773899696247885,-0.10898089972263102,-0.8204044179516701,-0.2450894025267156,-0.45794070878428655,-1.0336349902651991,-0.3824020008711274,-0.6815260660643108,-0.8650577596146259,-0.3711788548742115,-0.7753752863503792,-0.6979109844971583,-0.3386428643168787,-0.11405179188327004,-0.6200997471930079,-0.3404907443144376,-0.35174756150625613,-0.7806349822829386,-0.44818733534666794,-0.545058540679776,-0.7619749897584849,-0.45715540091254203,-0.6617331373079905,-0.7047760804927615,-0.4421613198927897
D,0.0,0.0,0.0,-0.32682250985778094,-0.2166852114790795,0.019009934202112527,-0.5241720284905771,-0.47371631085537197,-0.03634793562201641,-0.6699788997662193,-0.6132204410999019,-0.12042165126467418,-0.8105786905472808,-0.7089893131938817,-0.20977360141475193,-0.2519096262195034,-1.0379287621199689,-0.07101862041630112,-0.31278834904565517,-1.48453668740638,-0.18518032824863084,-0.3604771921685514,-1.747887309119736,-0.26534688034826426,-0.3996701589920345,-1.9767114143232745,-0.32570626144074655,-0.15467964663574363,-0.9754877904195202,-0.15651765925633998,-0.51718102714106,-1.2469062517433307,-0.31105042694480955,-0.7429102286558242,-1.0497745499262934,-0.3537957581250413,-0.8269937558348374,-0.8586826442180651,-0.36362829945962993,-0.11691807985501879,-0.8238344482151151,-0.24547736055320823,-0.4647759567226562,-1.0629022934426484,-0.3761769745334655,-0.6883402563825105,-0.9032093450411797,-0.36325159882654584,-0.7784399951322389,-0.7383665766823285,-0.33208216556419,-0.12720706137276044,-0.6294509120219951,-0.3356818974247301,-0.35786883296516014,-0.821807765359898,-0.43774032928754614,-0.5470864482181609,-0.8039476935652984,-0.44520971124387543,-0.6585627360696865,-0.7382953695192382,-0.43093723887916197
D,0.0,0.0,0.0,-0.3237087726565538,-0.22159568564664334,0.03936845049956756,-0.5119948344941657,-0.48304624608694247,0.0033051712167526583,-0.6554500171686092,-0.6237112087730766,-0.06568457519292956,-0.7992263552842773,-0.7202200997165081,-0.14204156450603583,-0.2404589174519462,-1.0406070538456145,-0.032920634090698175,-0.3010880446003277,-1.463153598651103,-0.126250950405831,-0.34466545385228214,-1.7217744950293625,-0.19143929981653565,-0.3804421251819006,-1.9385826562269886,-0.24115973135239022,-0.1486107024022401,-0.9812408093987689,-0.12280607925490311,-0.5076503835324487,-1.2460062408308017,-0.25077187112657445,-0.7245921167070253,-1.0680670766976288,-0.2863320482787867,-0.8070107328805775,-0.8864813527708991,-0.29486423844906207,-0.11458055190546457,-0.8386699807864836,-0.21501857769434796,-0.46875740626407997,-1.063322133919116,-0.3312526571068403,-0.6829639394509198,-0.912806686161001,-0.3215431677898913,-0.7687300352112497,-0.7508524570210943,-0.2943604300527794,-0.1311824728929328,-0.6561669580314687,-0.306172445379393,-0.3891875038472667,-0.8493106920174024,-0.39439303827321404,-0.5788655380822593,-0.8075530888943694,-0.3945396929081417,-0.6859266152047716,-0.7106107613680149,-0.37672727587956056
D,0.0,0.0,0.0,-0.3274821108172283,-0.2368003456959205,0.039822412347696665,-0.5012954668436261,-0.49768783128314936,0.0014086780458963677,-0.641605121721182,-0.6382384228297109,-0.06915271342736465,-0.7861771387076848,-0.7298564761743378,-0.14689836822186436,-0.22644648340328768,-1.041576759932127,-0.03840840742309929,-0.2820581776906117,-1.469240585298086,-0.13570357674836847,-0.3204937095350021,-1.7339154242694264,-0.20649629273977346,-0.3590095911139418,-1.9559323190854196,-0.2607896436934215,-0.1431474409505655,-0.9817472672541777,-0.1252242523964841,-0.5083432864169475,-1.2594981815135946,-0.25326394576188793,-0.71804123901776,-1.0805652870084155,-0.29176500090171437,-0.7993139827025632,-0.9021638936184692,-0.3047299482305928,-0.11982441127997079,-0.838223510460009,-0.21361498100403659,-0.4693356284514808,-1.0807037046183532,-0.3276736517559047,-0.6769136534620424,-0.9318534581383499,-0.3201238995445954,-0.7616029488848228,-0.7677115543341272,-0.29629919043895775,-0.15095824539817826,-0.6552138234709135,-0.300838022030193,-0.3921721997621972,-0.8575126233453754,-0.3900305318299442,-0.5832144969787325,-0.8286308324873919,-0.3967100536529209,-0.6981860768819974,-0.7418445665413747,-0.3849251164487623
D,0.0,0.0,0.0,-0.32971020618785407,-0.23780610151654163,0.06956420035715112,-0.5003948589242982,-0.5009068218468471,0.04445213522386726,-0.6418575153042395,-0.6421871815699477,-0.01916805304050743,-0.784799163164,-0.7386203103523115,-0.09197441052987744,-0.22792445096965214,-1.0372778921982813,-0.010732196553721658,-0.2804585618298025,-1.4685706007187127,-0.10176472262127093,-0.3195815876114252,-1.7325462999346946,-0.17081984122001417,-0.35702158035232734,-1.9552791268928753,-0.2253618770844711,-0.14061088708098243,-0.9836387346074181,-0.1126206828882542,-0.5004671917139718,-1.2694456414929847,-0.232654461615939,-0.7111162740845022,-1.0928249679516535,-0.26996205549474606,-0.7899737743230716,-0.9078355483801549,-0.28435132325231616,-0.11694837541863629,-0.8477256481467251,-0.21423865448305757,-0.46815336293656556,-1.0905883975345063,-0.3200827918408722,-0.6727846276092138,-0.9351944683970305,-0.3104528977091313,-0.7500337936225666,-0.7645183784207344,-0.28790785441310773,-0.15062480973858325,-0.673709856376813,-0.3126007421576369,-0.4050591154556725,-0.8771053795585908,-0.39467130547394547,-0.5974877709096651,-0.8306082399387595,-0.39655936591966345,-0.707881578770599,-0.7251601020708279,-0.3834361191501986
D,0.0,0.0,0.0,-0.32907150878115543,-0.24015148229962208,0.031781126392028264,-0.5039141684916592,-0.5025786245556312,-0.010291237175830347,-0.6468854819348191,-0.6470626643987143,-0.08309797316509945,-0.7917243392790361,-0.7403898500971371,-0.16297013215334452,-0.2269297783622822,-1.0449508917527743,-0.04647249596292568,-0.27814094130813655,-1.466524318740876,-0.14131029723091282,-0.3152544446107268,-1.731084212877106,-0.20822066373857373,-0.34900668569275467,-1.9502760053592723,-0.2586849533817584,-0.1423920195637577,-0.9812416896454895,-0.12995868291968604,-0.5093615675380845,-1.2585263621881349,-0.2531640960245515,-0.7176095708629896,-1.0846257338916745,-0.28749828985437326,-0.7954499230409413,-0.9074335396695173,-0.2975050541902008,-0.11747378385594151,-0.8347556916183942,-0.21510740158872557,-0.4742221891588944,-1.075376266188329,-0.326430543994448,-0.674877030073534,-0.9303663361203511,-0.3156571487009331,-0.752247611121158,-0.7661951295577879,-0.2894700670535552,-0.14798695752009322,-0.6499874196296804,-0.29964606553393663,-0.4082689021289411,-0.8572481342062138,-0.38435874392964003,-0.5963802202611503,-0.8253498598249446,-0.38434301700596096,-0.7062666120169531,-0.729138197923108,-0.36736894262196024
D,0.0,0.0,0.0,-0.34926654160870735,-0.24339152064915226,0.028150424245340932,-0.5251977172339922,-0.5146741773992757,-0.014293477041490296,-0.6798444347831041,-0.6527445600379327,-0.08569590717628457,-0.8312287935721246,-0.7346582975645153,-0.16520316205518645,-0.22410741851992488,-1.0590825393649868,-0.05817870480586841,-0.29583325274510186,-1.5080031342947258,-0.15832507843288127,-0.34010208172660916,-1.7750011698525487,-0.22669612689519347,-0.38093305726523147,-2.0033493949434305,-0.27804104674835933,-0.14444086324381342,-0.9794181098656519,-0.1409858258569837,-0.5304232308474355,-1.2775679869025998,-0.2889542532761298,-0.7530789800262424,-1.1097018902696907,-0.3377189229924522,-0.8408119133805377,-0.9201490913549589,-0.35095164723045913,-0.12168891059940652,-0.8138255314955042,-0.22378153931084718,-0.49185419989801193,-1.063534152132974,-0.3573166657702863,-0.7093237623337459,-0.9219687562758786,-0.359872735196294,-0.8024902992281889,-0.7671219795123302,-0.33504850449066054,-0.15154851599567162,-0.6138985876139792,-0.30437747238389384,-0.40055350452002864,-0.8146028572035451,-0.4032557352801125,-0.5843297412412931,-0.7955370014900666,-0.4121604960993146,-0.6914694812843197,-0.7209704208988589,-0.3974988365218303
D,0.0,0.0,0.0,-0.3386823663370096,-0.24544595260560265,0.04651948948682348,-0.5032214478882666,-0.5164866581443905,0.015836681841376887,-0.6425224190303104,-0.6595999671591141,-0.045388079044696196,-0.792136956771154,-0.7485174537664553,-0.11478061299070255,-0.2149696262896402,-1.0439593362882138,-0.04636493151095669,-0.2761545810054201,-1.4847705340104562,-0.13916169134501796,-0.3163209262214136,-1.7558106628310617,-0.20463470434415276,-0.35315614721608946,-1.9836665955310144,-0.25469032459218305,-0.13768339198415744,-0.9815111380657903,-0.13296303781327362,-0.5266891488212676,-1.277038836253084,-0.2539792022374227,-0.7335428508178131,-1.1054660997497514,-0.29037804941941503,-0.8070656529524803,-0.9245311509612415,-0.303923919578985,-0.12556192922729204,-0.8406071210640556,-0.21886153449754558,-0.4982059605435451,-1.1100233268267687,-0.33006182569631787,-0.6997697726842017,-0.9682860673951587,-0.3263996940742341,-0.7754921779663941,-0.7978836074274729,-0.3058611159535359,-0.17301291714832492,-0.6659420216669025,-0.30164441212729365,-0.4405783189202049,-0.9101572576713466,-0.38836059426847175,-0.6277737742655173,-0.8723464601993888,-0.39323738089033533,-0.7366609353425666,-0.7567539121596635,-0.3807200587730973
D,0.0,0.0,0.0,-0.3349833698635618,-0.26269700099347115,0.05779683472702801,-0.5036616594810287,-0.5368857657489827,0.02493926125110465,-0.6508918543333583,-0.6675423846179834,-0.04086806624431971,-0.8053598781638165,-0.7547925350522481,-0.11634363407454752,-0.2080349348300757,-1.06182110595852,-0.05668457261717789,-0.2773937405258877,-1.5109683619706777,-0.15946155334125278,-0.3152382867493181,-1.7776358749385388,-0.23112263905148012,-0.35452481280530923,-2.011928253746469,-0.28635390778036,-0.1369077122196342,-0.9783316992654029,-0.1553169808722001,-0.5311499008903364,-1.2945171249420084,-0.29410714202145904,-0.7395360207401107,-1.1224761798372673,-0.33937645253761434,-0.817873378208,-0.940303546914224,-0.35790582267762655,-0.13145114551423806,-0.8125372514657353,-0.25123567096698346,-0.50938974641642,-1.0997839708932853,-0.3773420868844475,-0.7106384432064491,-0.9488823605699196,-0.37689276450731474,-0.7887749888375711,-0.7814583200009934,-0.3561686942270004,-0.18006458002627582,-0.6192579798290995,-0.34235306965969486,-0.43423744852148094,-0.8898604148800926,-0.4437210641186532,-0.617902971320209,-0.872372107983039,-0.45571798042664596,-0.7292990952632211,-0.7837245240039472,-0.44704150080280436
D,0.0,0.0,0.0,-0.33971275902773324,-0.24618812414900737,0.06276650734507053,-0.5108334224196155,-0.5189038800799628,0.033389381761836034,-0.6570285182652188,-0.6582364463437939,-0.03040093241110705,-0.8114095007356418,-0.7639759939951849,-0.10482629186280712,-0.20474782629371102,-1.0585686695714458,-0.044805102217968795,-0.2858151121304802,-1.5024483304510872,-0.14155419042887632,-0.32793191587172354,-1.7709213335231113,-0.20922942730167823,-0.36698613044504574,-2.0053126647615502,-0.2619803606876205,-0.13846348185987975,-0.9797738102471292,-0.14446849118427574,-0.5439598811746327,-1.2945500141198873,-0.27468416297409076,-0.7540837199252495,-1.1204652955993573,-0.3139905608889348,-0.8279789327954787,-0.9365903814380674,-0.3287255053452842,-0.13881106836292828,-0.8213291847541521,-0.24156525081590652,-0.5315419930069174,-1.10197799416359,-0.3622369143802326,-0.7298387933864695,-0.9513017261649865,-0.3587345550352305,-0.8010101426170714,-0.7850100577218133,-0.3369282868953032,-0.192195723895043,-0.6347683319251853,-0.33331741014613725,-0.4794951083701183,-0.8840868612355706,-0.4296648562159191,-0.6601708562059331,-0.8472563968867144,-0.4359469328780864,-0.7586400331441707,-0.7472235532700787,-0.4231316890657832
D,0.0,0.0,0.0,-0.3442403836157951,-0.2621196804927611,0.07464753770574376,-0.5230271189177704,-0.5300686926045914,0.036475272416123215,-0.6837064656052927,-0.669503560691111,-0.037605580798507066,-0.843692721587545,-0.7826014668257184,-0.12345181312898426,-0.21360672506226677,-1.0694132612692528,-0.06607142091224717,-0.3078137276613183,-1.538749123249038,-0.17265252593298347,-0.35363650206474734,-1.8171827383382089,-0.24309291430909466,-0.3999198823933295,-2.053789820272996,-0.296458398615609,-0.15508092409145732,-0.9726421382121254,-0.17296582887115178,-0.58836540273368,-1.297346648785065,-0.3119230001284535,-0.8068363687897346,-1.1325875457215417,-0.34871444385444295,-0.8888489507324433,-0.9534472347659686,-0.36185225817275074,-0.1642961941087442,-0.7970111595578766,-0.27471034440512004,-0.5841311009485817,-1.0852806505424353,-0.39765085370586417,-0.7846458298608847,-0.943266146850887,-0.38773340207688994,-0.8588985352977048,-0.788218434870875,-0.36283565182295263,-0.22236429824445414,-0.5986759451561466,-0.369723134645997,-0.5221579070521724,-0.8442894486847894,-0.47242277111120873,-0.7150543351745287,-0.829113210723508,-0.4806710111098452,-0.8272870294423614,-0.7600055946827338,-0.46826071172910816
D,0.0,0.0,0.0,-0.3384532947298369,-0.2642100778910296,0.05243289000218083,-0.5177153283886116,-0.5456802530377649,0.014695329727978976,-0.6741049540257269,-0.6880818580346043,-0.05216764447380217,-0.8365205268454413,-0.791089541857752,-0.1289457663084378,-0.20595306564615085,-1.0708795175731405,-0.0834986484621326,-0.29536474278679437,-1.5435625937749873,-0.1965698842750352,-0.3441408565391025,-1.8186282454676572,-0.2736243108992821,-0.3900530328573193,-2.0649010888739605,-0.3324778342553479,-0.13647582965760974,-0.9741372160704022,-0.18008617988583564,-0.56216304122108,-1.3122345342739234,-0.329108334414202,-0.7768800437150019,-1.141124411932089,-0.3759309139796277,-0.8545565894049069,-0.9652685874302315,-0.39455939526399625,-0.13798769152778181,-0.7991917337353613,-0.27306059995875936,-0.5556827780805647,-1.0919065647826782,-0.4069526984819471,-0.7628662471491762,-0.9539853287217172,-0.4086598954466897,-0.843389261280975,-0.8094925754141468,-0.3891403123190786,-0.19174283453869315,-0.5991864323696676,-0.3607840150562728,-0.48129614448064056,-0.8585550340455502,-0.4696204785556801,-0.6825775374022341,-0.8509478376671279,-0.48513587548577186,-0.8062422434183752,-0.7863294247251466,-0.47858817959215894
D,0.0,0.0,0.0,-0.3295981656333592,-0.2799445984356361,0.050083266543685265,-0.5149328870307569,-0.5619716827507735,0.008645419849207045,-0.6800272102569972,-0.7097564395350892,-0.05860000058974215,-0.8396210817408017,-0.8253547240064306,-0.13571192532308957,-0.19420397407475287,-1.0859150462061944,-0.09979523655047187,-0.2906086218270157,-1.5689215835278127,-0.21318928296407041,-0.34364252866725353,-1.8526101163159536,-0.2861431066430401,-0.38803896034792223,-2.098446295099572,-0.33918980639822066,-0.14177033087094554,-0.9710996379610544,-0.19200694371988697,-0.5604808064770063,-1.32246570089388,-0.33833798012310007,-0.7845566132052421,-1.1710671964797121,-0.3802246174810334,-0.8692305342172241,-0.9969295365963077,-0.39454114350929764,-0.16247930090706422,-0.7856991960986567,-0.2792602675623809,-0.5766432748790659,-1.084203805701502,-0.4120915804722763,-0.7853708446151265,-0.9645930610845931,-0.4129042754781603,-0.8679223959539624,-0.8307046708671871,-0.39246737437086043,-0.22780719900726737,-0.5814475161230005,-0.3600458949561808,-0.530911237794229,-0.8272262522101115,-0.4641069141705665,-0.7228907497177633,-0.8268790876163714,-0.4739035277605349,-0.8354404323899579,-0.7741188488193202,-0.46258054382886993
D,0.0,0.0,0.0,-0.33494919788302996,-0.27684657467272533,0.0747316990381374,-0.513063834228463,-0.5616688627542928,0.04086109021316133,-0.6753961277799324,-0.7057719725916116,-0.02583204997009221,-0.8375993571949523,-0.8213096372676792,-0.10332039060066604,-0.19287334546028972,-1.077593243487608,-0.06777732958239174,-0.2811822292099621,-1.5589862143647275,-0.17564839539686558,-0.3283123998277028,-1.8403840507173628,-0.2475375883822445,-0.3705271277913661,-2.08756688444754,-0.3020251182521828,-0.14915512035670891,-0.9736225768543763,-0.17266102024145447,-0.5650392876354089,-1.334627597780314,-0.31217065992400694,-0.7846489192843634,-1.1785371560216646,-0.3512611791098824,-0.8640632580258779,-1.0058908620853895,-0.3653419888530104,-0.17260077131450446,-0.7969372757952614,-0.27179328250360585,-0.5815057203774135,-1.1098407684020992,-0.39439064288752357,-0.7841387907838041,-0.9843444049029048,-0.3890770648861722,-0.8574693562872194,-0.8460831981099901,-0.36725559604084623,-0.23861082400099484,-0.6014678902725521,-0.36368938636747095,-0.5328472903145064,-0.868188432968498,-0.46510415788770204,-0.7219865301681035,-0.8633365218854636,-0.4748866754102252,-0.8261212783391471,-0.8058967280580872,-0.46459306015549795
D,0.0,0.0,0.0,-0.3303536409176081,-0.30037450207546607,0.0832864557885038,-0.4866615719826267,-0.5963060656750908,0.06143892666587814,-0.5990447116756632,-0.7924026323484996,0.006614020106805192,-0.7157813220396152,-0.9592589560314186,-0.057374267155733676,-0.18611769766323627,-1.0764028902836198,-0.0551422514756184,-0.2553242535343459,-1.5382442560068772,-0.16551575520479175,-0.30522061192540384,-1.8219250220197656,-0.2420341492254149,-0.35546628484033554,-2.06536100503628,-0.2993018651355081,-0.1316165785781447,-0.9778033292347067,-0.16302676338842884,-0.54048973210746,-1.3178680649165206,-0.2969337366477406,-0.7570609618963412,-1.1666878596612487,-0.3315150251333505,-0.8370527295258162,-0.9934238291394605,-0.3437370382469831,-0.15113364676325708,-0.8095097323199121,-0.2662424416284142,-0.5639587354283001,-1.0779705272931368,-0.3856322883268437,-0.7656045710148335,-0.9501304715862098,-0.3764505447417827,-0.8348391878149143,-0.8072165378375361,-0.3535238220191537,-0.21365037650063978,-0.6178752308541995,-0.3624409372023032,-0.5273920733011017,-0.8421155251142665,-0.4626202782187859,-0.7149602567412446,-0.8091468277497205,-0.4681165396595827,-0.8122545441748324,-0.7326912405056566,-0.45471452044089744
D,0.0,0.0,0.0,-0.1666600886977758,-0.3858942403037649,0.09542859373769923,-0.32560891268811804,-0.7215529228141134,0.07574920830252141,-0.48606936846870064,-0.9060019066883467,0.021376813730066176,-0.6540951400638816,-1.027557908647976,-0.04630489058181833,-0.1758742947184683,-1.0835933374174398,-0.08243919895194575,-0.2741142581414511,-1.575243270119539,-0.20819607204846402,-0.32926198024748826,-1.8678152067616212,-0.27749083632092847,-0.36761918962087564,-2.116363104032764,-0.3226475451752088,-0.16489285464337572,-0.9655472657492513,-0.20131771926907782,-0.5832062803207023,-1.351510007459811,-0.35385063887646473,-0.8022033608266832,-1.2007115728667286,-0.3778440553634175,-0.8687625738172616,-1.027148178218528,-0.37277827409003667,-0.21198373778083543,-0.7677305390617306,-0.3132307743601698,-0.623023745429234,-1.0799750317659953,-0.45224651968058494,-0.8277237132894429,-0.9612142961672163,-0.4370517957836501,-0.8874794330137509,-0.8310529327801228,-0.399645810236333,-0.28540344334259193,-0.5519618429532185,-0.41408816886871375,-0.6024881483221165,-0.8173332256490875,-0.5199388494584662,-0.7859301870766927,-0.8153114117395844,-0.5176115908432923,-0.8728083742555133,-0.7654252622412744,-0.4945012801790113
D,0.0,0.0,0.0,-0.31283108757721834,-0.2897588439891372,0.10260530430261094,-0.4671243052518963,-0.5871793180071292,0.09129639260574436,-0.5864592582411553,-0.7730265616185382,0.04337095558633475,-0.7183962883915732,-0.9375544552389665,-0.013738842421087687,-0.1951389870380104,-1.0643461215014394,-0.030297273976181045,-0.25220484574128993,-1.5254336931769978,-0.13584087206980916,-0.2950257748333596,-1.8128957466977857,-0.20635698616911255,-0.33845647989573846,-2.052774892050771,-0.2562433273111091,-0.154715668913957,-0.9767798171491654,-0.14820340955102784,-0.5494282890836389,-1.339396819672713,-0.2788626672586881,-0.7652467617140206,-1.1930428220428206,-0.3137388863810506,-0.8433911416575718,-1.0179233163635004,-0.32141082897605666,-0.1791096195097079,-0.8122470705564306,-0.25996725561048634,-0.5767717549229605,-1.096764947103185,-0.3751028406697177,-0.7721974312999762,-0.9748257678499613,-0.36564855300192617,-0.8352387548042242,-0.837664513011618,-0.33855456027023456,-0.2417185431814486,-0.6248483316986401,-0.3625544495146993,-0.5558865033047944,-0.8675469326373823,-0.4492963551964099,-0.7333632189576795,-0.8595737417864514,-0.44654123182479066,-0.8179891073894574,-0.8094483614272838,-0.4270936429213423
